Voltage,SE04n7-2_Fwd_Exp,SE04n7-2_Rev_Exp,SE04n7-2_Fwd_Fit,SE04n7-2_Rev_Fit,SE04n7-2_Fwd_Slope_Exp,SE04n7-2_Rev_Slope_Exp,SE04n7-2_Fwd_Slope_Fit,SE04n7-2_Rev_Slope_Fit
0.2547534511883252,4.373301579719289,6.124839670034087,5.0970607,5.149457,1.65168564858568,1.7534634971032368,1.604765,1.7804002
0.2675295804648633,4.7569027319776405,6.6906478028201,5.5727777,5.6417594,1.689710409579682,1.772203796954809,1.6002631,1.7806146
0.2809464448463801,5.159741848978064,7.284831754722486,5.9612384,6.129763,1.635785078474239,1.709113041837039,1.5677165,1.8780792
0.2950361778113231,5.582783733055582,7.908814600214489,6.4968834,6.7801523,1.6829814163309251,1.7289414628383923,1.9836317,1.8017796
0.3098325243628233,6.083598088433714,8.627908453876064,7.238486,7.3118215,1.7712764886108872,1.7833018952455006,1.8591553,1.6500965
0.32537092184819955,6.639512486458224,9.41689881418122,7.7933764,7.9684577,1.7545753165763145,1.7557589932791764,1.5467658,1.9491751
0.34168858483163805,7.223306523336373,10.245457795810943,8.421523,8.848554,1.7642749070803028,1.7470232678138196,1.6060513,2.0703773
0.3588245942233194,7.890853639420801,11.172810827617917,9.1198635,9.758263,1.8367231466897707,1.7868066967302312,1.8387698,1.8289863
0.37681999087845436,8.64575932953057,12.20328752466974,10.081955,10.583042,1.8299710175116957,1.7695878576950044,1.940444,1.7571498
0.39571787389040264,9.438524262148919,13.28544361384199,11.027167,11.589305,1.8610293042944441,1.7797062528656724,1.6760559,1.9111326
0.4155635038132851,10.372975095724707,14.525146644869649,11.879083,12.759695,1.914688256152207,1.8078806618878147,1.5581669,1.8949177
0.4364044110613083,11.383740341687759,15.856862207160864,12.843739,13.950764,1.907679843308621,1.7920617292089567,2.4325418,1.6959932
0.4582905097444192,12.502197001842342,17.309692705370843,15.072122,15.0634985,1.9481643758984326,1.809479551548467,2.482726,1.6303737
0.48127421721292707,13.774908311057228,18.928944697624566,16.376305,16.364191,1.962112638970975,1.8103891818480449,1.5907915,1.7472104
0.505410579597402,15.148963636889027,20.66508379235379,17.611181,17.872625,1.984841889933211,1.8193166641959273,1.6061878,1.7525504
0.5307574036445197,16.728283262519806,22.61797209408093,19.163925,19.426027,2.010380868267692,1.8288067019561893,1.775411,1.8533281
0.5573753951646003,18.442979149187096,24.7154084220329,20.953165,21.42699,2.0263550087440336,1.8267953020489713,1.8725637,1.9490582
0.5853283044224232,20.39757235258574,27.04573531217525,23.018387,23.508541,2.05983640331468,1.8369035077521545,1.8480271,1.8372886
0.6146830788195304,22.562190353950704,29.583023250505615,25.107138,25.647932,2.0596533085688584,1.8273657193819801,1.7986029,1.8798527
0.6455100232336937,24.95289182486116,32.342096429462046,27.4487,28.256994,2.0882962268256016,1.8349045861559645,2.217578,1.7168465
0.6778829683995597,27.67840653104901,35.402371657848285,31.192625,30.340609,2.1084238182728754,1.8369426873065677,2.2159994,1.7420847
0.7118794477337447,30.671583705917968,38.71190971217704,34.09647,33.50971,2.101862759402124,1.8239029749278757,1.7661537,1.8980554
0.7475808830278771,33.99989166764815,42.32086664961412,37.078285,36.534084,2.12816234255412,1.8293163823605454,1.6653565,1.7907488
0.7850727794543244,37.77378237656318,46.30169398887944,40.13219,39.92856,2.147544916075347,1.8299072672395127,1.8620203,2.0268
0.8244449303516436,41.95228618758445,50.62114350877042,44.48995,44.549644,2.143426449609734,1.8178172323406088,1.9437962,2.12253
0.865791632280217,46.59008729935207,55.31722822217114,48.54124,49.147167,2.143803236122693,1.8094398309661486,1.6877688,1.9177978
0.9092119108631357,51.74575139735156,60.428165963882115,52.480495,53.74738,2.147040459272226,1.8022532055663305,1.6629398,1.9908817
0.9548097579532168,57.48442378930133,65.98761261727819,57.12045,59.719734,2.150394649605566,1.7942703733814724,2.1522117,2.1999989
1.0026943806941764,63.86661822767842,72.02812683886384,64.78499,66.65993,2.1508696339247777,1.786633608104971,2.2021816,2.0362911
1.052980463072456,70.95280902470954,78.59601639564224,70.858505,72.88989,2.1493135997123574,1.7787497228469888,1.6769915,2.0285149
1.1057884405861251,78.8183239022956,85.7245366951143,76.340034,81.29874,2.1446521638257607,1.768490241377549,1.7085831,1.9520985
1.1612447886886912,87.5235130630295,93.44745907687614,83.75537,88.23446,2.135021650563921,1.7575807504582244,1.9292768,1.4454423
1.219482325698642,97.13438894063943,101.81421517324102,92.20474,93.65265,2.1214730145203617,1.745812312647466,1.8670484,1.7651013
1.2806405309001943,107.71959068897054,110.85890099934973,100.546906,104.87239,2.1044878575544033,1.7325754275192509,1.8203137,2.000217
1.344865878597094,119.34961919652288,120.62820803222064,110.18511,113.903275,2.0895760470287073,1.72214274560406,1.7958745,2.0768282
1.4123121889195385,132.16270417160808,131.2102014215674,119.86698,128.509,2.0723040655794023,1.7119790433353543,1.9315181,2.1866488
1.483140996224401,146.18443724978815,142.63099669045224,133.1126,141.08354,2.0482037707941316,1.6995438720864655,1.8793849,1.8865374
1.5575219359710768,161.49707938135006,154.95446861385872,144.07213,154.56741,2.027813647543475,1.6884693209481156,1.6318939,1.8864399
1.6356331509995246,178.27491821377657,168.25954612787152,156.16376,169.69016,2.0011075666307647,1.6776709250585142,1.7810239,2.0299182
1.71766171818354,196.4349123287651,182.60427128683747,171.50613,188.53696,1.9646923801698506,1.665500947738117,1.7896379,1.8053656
1.8038040964810995,216.07099854810963,198.04745857077154,186.05702,202.48409,1.9305815170401175,1.6548736548073322,1.6760755,1.8295125
1.8942665974548556,237.28762012149602,214.70828141790255,202.07784,225.5055,1.8936463770271175,1.6462129885794639,1.7679662,2.061276
1.989265879389688,260.0656603673348,232.66927108265835,221.20287,247.7435,1.8507328729997283,1.6366939414646495,1.7727995,2.0823436
2.089029466190719,284.4052701640975,252.0077859441999,240.36362,276.48013,1.8052677431662616,1.627929780176899,2.0799854,2.004407
2.1937962923045675,310.32241363722943,272.8548546032257,271.14236,301.43698,1.7562927599006102,1.6203438721192072,2.0386102,1.490306
2.3038172749689143,337.742852508727,295.31410277331236,293.43826,319.89474,1.7066449534563901,1.6112846360999242,1.6402352,1.6266317
2.41935591516094,366.73424701869266,319.46027755818824,318.35602,353.45493,1.6564584584140647,1.6047242679869314,1.6093061,1.959056
2.5406889286838985,397.1836756080943,345.53379372241926,343.49298,387.50186,1.6011657617807842,1.6005597019241122,1.650389,1.7375633
2.668106908903286,428.94988944714146,373.63383481314,374.16248,418.9734,1.5471521470200642,1.5950334804018453,1.8957167,2.1433249
2.801915022719862,462.11569311607946,403.9103459762498,413.51602,477.93903,1.494378694866377,1.591305430173584,1.7896379,2.2866666
2.942433741446385,496.5040921176711,436.5984518717761,445.7856,524.05597,1.4410676633072725,1.5896085227992742,1.770948,2.095518
3.0899996083385135,532.1095893247431,471.89877199630774,491.77197,586.7313,1.3926461410989077,1.5898766146815149,1.8353008,1.5867183
3.2449660446181188,569.0037364276001,510.10250455793715,533.4979,612.09485,1.3497170151819944,1.5909932853863396,1.7114869,1.1536527
3.4077041959194334,607.2516939849014,551.4061099071461,581.44403,656.8611,1.3094670510017465,1.5948714224216047,1.6083901,2.0428004
3.578603821185289,646.802968961227,596.2728250837216,624.446,747.55786,1.2755232681232371,1.6012372000526511,1.6091892,2.2106984
3.758074226142346,687.9912155739905,644.9554288553204,680.619,815.5223,1.247615704848272,1.609337854572999,1.7166711,2.0676098
3.946545243591004,730.8024501428017,697.9871890095438,738.6851,915.21985,1.2264959885277449,1.6206350006713137,1.6436068,2.0774908
4.144468262857783,775.7347059443853,755.8094282725327,799.39795,999.3932,1.211795491267523,1.6352529941716512,1.6563331,2.0193746
4.3523173108757325,822.8212545058801,819.1272414794557,868.6789,1115.2079,1.2054312300353445,1.6566789003537252,1.7377777,1.9258078
4.570590187482051,872.8673034059158,888.8467693225813,947.599,1206.674,1.2068755176095465,1.6804429466480713,1.9895175,2.0014837
4.799809657651974,925.980609476351,965.5527758551578,1055.4086,1356.5189,1.207132971862489,1.691585324144377,2.2019868,2.3920827
